stop_id,arrival_time,route_short_name,trip_headsign,monday,tuesday,wednesday,thursday,friday,saturday,sunday
477,05:01:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
479,05:02:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
251,05:03:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
236,05:04:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
249,05:04:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
253,05:04:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
113,05:05:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
234,05:05:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
2501,05:05:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
19,05:05:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
17,05:05:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
237,05:06:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
23,05:06:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
31,05:06:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
21,05:07:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
235,05:07:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
29,05:07:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
491,05:08:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
2954,05:08:00,8,Roncafort,1,1,1,1,1,1,0
128,05:08:00,8,Roncafort,1,1,1,1,1,1,0
125,05:09:00,8,Roncafort,1,1,1,1,1,1,0
311,05:09:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
105,05:09:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
488,05:09:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
313,05:10:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
102,05:10:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
231,05:10:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
127,05:10:00,8,Roncafort,1,1,1,1,1,1,0
122,05:11:00,8,Roncafort,1,1,1,1,1,1,0
38,05:11:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
121,05:11:00,8,Roncafort,1,1,1,1,1,1,0
326,05:11:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
233,05:11:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
124,05:12:00,8,Roncafort,1,1,1,1,1,1,0
92,05:12:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
40,05:12:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
108,05:12:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
107,05:12:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
470,05:12:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2970,05:12:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
468,05:12:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2,05:13:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
95,05:13:00,8,Roncafort,1,1,1,1,1,1,0
100,05:13:00,8,Roncafort,1,1,1,1,1,1,0
385,05:13:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
282,05:13:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
472,05:13:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
309,05:13:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
67,05:14:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
97,05:14:00,8,Roncafort,1,1,1,1,1,1,0
384,05:14:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
328,05:14:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
96,05:15:00,8,Roncafort,1,1,1,1,1,1,0
460,05:15:00,8,Roncafort,1,1,1,1,1,1,0
2538,05:15:00,8,Roncafort,1,1,1,1,1,1,0
317,05:15:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
68,05:15:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
280,05:15:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
319,05:15:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
321,05:16:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
134,05:16:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
464,05:16:00,8,Roncafort,1,1,1,1,1,1,0
136,05:16:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
463,05:17:00,8,Roncafort,1,1,1,1,1,1,0
415,05:17:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
138,05:17:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
11,05:17:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
218,05:17:00,8,Roncafort,1,1,1,1,1,1,0
315,05:17:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
142,05:18:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
412,05:18:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
2923,05:18:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
458,05:18:00,8,Roncafort,1,1,1,1,1,1,0
43,05:19:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
144,05:19:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
130,05:19:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
219,05:19:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
466,05:19:00,8,Roncafort,1,1,1,1,1,1,0
140,05:20:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
283,05:20:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
453,05:20:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
409,05:20:00,8,Roncafort,1,1,1,1,1,1,0
63,05:21:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
349,05:21:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
49,05:21:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
451,05:21:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
165,05:21:00,8,Roncafort,1,1,1,1,1,1,0
405,05:22:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
51,05:22:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
55,05:23:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
166,05:23:00,8,Roncafort,1,1,1,1,1,1,0
2485,05:23:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
176,05:23:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
406,05:23:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
213,05:23:00,8,Mattarello Sud,1,1,1,1,1,0,0
53,05:24:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
276,05:24:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
2491,05:24:00,8,Mattarello Sud,1,1,1,1,1,0,0
172,05:24:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
434,05:24:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
422,05:25:00,7,Canova Paludi,1,1,1,1,1,0,0
305,05:25:00,8,Mattarello Sud,1,1,1,1,1,0,0
2492,05:25:00,8,Mattarello Sud,1,1,1,1,1,0,0
362,05:25:00,8,Mattarello Sud,1,1,1,1,1,0,0
426,05:25:00,7,Canova Paludi,1,1,1,1,1,0,0
202,05:25:00,4,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
64,05:25:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
403,05:25:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
276,05:25:00,8,Roncafort,1,1,1,1,1,1,0
360,05:26:00,8,Mattarello Sud,1,1,1,1,1,0,0
364,05:26:00,8,Mattarello Sud,1,1,1,1,1,0,0
403,05:26:00,8,Roncafort,1,1,1,1,1,1,0
2409,05:26:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
2189,05:26:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,0,0
2424,05:26:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
289,05:26:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
372,05:26:00,8,Mattarello Sud,1,1,1,1,1,0,0
424,05:26:00,7,Canova Paludi,1,1,1,1,1,0,0
366,05:27:00,8,Mattarello Sud,1,1,1,1,1,0,0
288,05:27:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
358,05:27:00,7,Canova Paludi,1,1,1,1,1,0,0
356,05:27:00,7,Canova Paludi,1,1,1,1,1,0,0
397,05:28:00,8,Mattarello Sud,1,1,1,1,1,0,0
85,05:28:00,7,Canova Paludi,1,1,1,1,1,0,0
202,05:28:00,1,"Piazza Dante ""Pal. Regione""",1,1,1,1,1,0,0
162,05:29:00,8,Mattarello Sud,1,1,1,1,1,0,0
91,05:29:00,7,Canova Paludi,1,1,1,1,1,0,0
291,05:29:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2680,05:30:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
89,05:30:00,7,Canova Paludi,1,1,1,1,1,0,0
296,05:30:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
163,05:30:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
420,05:31:00,8,Mattarello Sud,1,1,1,1,1,0,0
53,05:31:00,7,Canova Paludi,1,1,1,1,1,0,0
60,05:31:00,7,Canova Paludi,1,1,1,1,1,0,0
58,05:31:00,7,Canova Paludi,1,1,1,1,1,0,0
2971,05:31:00,7,Canova Paludi,1,1,1,1,1,0,0
295,05:31:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
421,05:31:00,8,Mattarello Sud,1,1,1,1,1,0,0
76,05:32:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
2957,05:32:00,8,Roncafort,1,1,1,1,1,1,0
163,05:32:00,11,Spini di Gardolo,1,1,1,1,1,0,0
247,05:32:00,8,Mattarello Sud,1,1,1,1,1,0,0
298,05:32:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
428,05:32:00,7,Canova Paludi,1,1,1,1,1,0,0
2680,05:32:00,11,Spini di Gardolo,1,1,1,1,1,0,0
407,05:33:00,8,Mattarello Sud,1,1,1,1,1,0,0
1391,05:33:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
261,05:33:00,7,Canova Paludi,1,1,1,1,1,0,0
262,05:33:00,7,Canova Paludi,1,1,1,1,1,0,0
333,05:33:00,8,Roncafort,1,1,1,1,1,1,0
294,05:33:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
1388,05:34:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
421,05:34:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
297,05:34:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
420,05:34:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
76,05:34:00,11,Spini di Gardolo,1,1,1,1,1,0,0
57,05:34:00,7,Canova Paludi,1,1,1,1,1,0,0
56,05:34:00,7,Canova Paludi,1,1,1,1,1,0,0
441,05:34:00,7,Canova Paludi,1,1,1,1,1,0,0
37,05:34:00,8,Roncafort,1,1,1,1,1,1,0
12,05:35:00,7,Canova Paludi,1,1,1,1,1,0,0
293,05:35:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
247,05:35:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
163,05:35:00,6,Grotta Piazza,1,1,1,1,1,1,0
2680,05:35:00,6,Grotta Piazza,1,1,1,1,1,1,0
444,05:35:00,8,Mattarello Sud,1,1,1,1,1,0,0
365,05:35:00,8,Roncafort,1,1,1,1,1,1,0
370,05:35:00,8,Roncafort,1,1,1,1,1,1,0
1384,05:35:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
294,05:35:00,11,Spini di Gardolo,1,1,1,1,1,0,0
12,05:36:00,7,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
1386,05:36:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
297,05:36:00,11,Spini di Gardolo,1,1,1,1,1,0,0
2405,05:36:00,8,Mattarello Sud,1,1,1,1,1,0,0
363,05:36:00,8,Roncafort,1,1,1,1,1,1,0
407,05:36:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
429,05:37:00,7,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
293,05:37:00,11,Spini di Gardolo,1,1,1,1,1,0,0
275,05:37:00,6,Grotta Piazza,1,1,1,1,1,1,0
361,05:37:00,8,Roncafort,1,1,1,1,1,1,0
368,05:37:00,8,Roncafort,1,1,1,1,1,1,0
371,05:37:00,8,Roncafort,1,1,1,1,1,1,0
13,05:37:00,7,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
1314,05:37:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
408,05:37:00,8,Mattarello Sud,1,1,1,1,1,0,0
311,05:37:00,3,Cortesano,1,1,1,1,1,0,0
488,05:37:00,3,Cortesano,1,1,1,1,1,0,0
363,05:38:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
52,05:38:00,7,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
444,05:38:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
313,05:38:00,3,Cortesano,1,1,1,1,1,0,0
303,05:38:00,8,Roncafort,1,1,1,1,1,1,0
304,05:38:00,8,Roncafort,1,1,1,1,1,1,0
300,05:38:00,11,Spini di Gardolo,1,1,1,1,1,0,0
1397,05:38:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
410,05:39:00,6,Grotta Piazza,1,1,1,1,1,1,0
368,05:39:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
292,05:39:00,11,Spini di Gardolo,1,1,1,1,1,0,0
385,05:39:00,3,Cortesano,1,1,1,1,1,0,0
213,05:39:00,8,Roncafort,1,1,1,1,1,1,0
1411,05:39:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
371,05:39:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
2405,05:39:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
361,05:39:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
524,05:39:00,8,Mattarello Sud,1,1,1,1,1,0,0
384,05:40:00,3,Cortesano,1,1,1,1,1,0,0
408,05:40:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
457,05:40:00,8,Mattarello Sud,1,1,1,1,1,0,0
290,05:40:00,11,Spini di Gardolo,1,1,1,1,1,0,0
277,05:40:00,6,Grotta Piazza,1,1,1,1,1,1,0
1365,05:40:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
247,05:40:00,5,Oltrecastello,1,1,1,1,1,1,0
407,05:41:00,5,Oltrecastello,1,1,1,1,1,1,0
167,05:41:00,6,Grotta Piazza,1,1,1,1,1,1,0
53,05:41:00,4,Roncafort,1,1,1,1,1,0,0
52,05:41:00,11,Spini di Gardolo,1,1,1,1,1,0,0
2438,05:41:00,11,Spini di Gardolo,1,1,1,1,1,0,0
2538,05:41:00,3,Cortesano,1,1,1,1,1,0,0
462,05:41:00,8,Mattarello Sud,1,1,1,1,1,0,0
217,05:41:00,8,Mattarello Sud,1,1,1,1,1,0,0
454,05:41:00,6,Grotta Piazza,1,1,1,1,1,1,0
1366,05:41:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
461,05:42:00,8,Mattarello Sud,1,1,1,1,1,0,0
428,05:42:00,4,Roncafort,1,1,1,1,1,0,0
54,05:42:00,11,Spini di Gardolo,1,1,1,1,1,0,0
524,05:42:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
464,05:42:00,3,Cortesano,1,1,1,1,1,0,0
1371,05:42:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
463,05:43:00,3,Cortesano,1,1,1,1,1,0,0
218,05:43:00,3,Cortesano,1,1,1,1,1,0,0
2794,05:43:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
262,05:43:00,4,Roncafort,1,1,1,1,1,0,0
457,05:43:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
272,05:43:00,6,Grotta Piazza,1,1,1,1,1,1,0
1315,05:43:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
50,05:43:00,11,Spini di Gardolo,1,1,1,1,1,0,0
2537,05:43:00,8,Mattarello Sud,1,1,1,1,1,0,0
444,05:43:00,5,Oltrecastello,1,1,1,1,1,1,0
459,05:43:00,8,Mattarello Sud,1,1,1,1,1,0,0
261,05:43:00,4,Roncafort,1,1,1,1,1,0,0
98,05:44:00,8,Mattarello Sud,1,1,1,1,1,0,0
247,05:44:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
62,05:44:00,11,Spini di Gardolo,1,1,1,1,1,0,0
1357,05:44:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
462,05:44:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
217,05:44:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
271,05:44:00,6,Grotta Piazza,1,1,1,1,1,1,0
2795,05:44:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
458,05:44:00,3,Cortesano,1,1,1,1,1,0,0
165,05:44:00,5,Oltrecastello,1,1,1,1,1,1,0
441,05:44:00,4,Roncafort,1,1,1,1,1,0,0
2689,05:45:00,6,Grotta Piazza,1,1,1,1,1,1,0
15,05:45:00,6,Grotta Piazza,1,1,1,1,1,1,0
93,05:45:00,8,Mattarello Sud,1,1,1,1,1,0,0
2798,05:45:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
247,05:45:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
461,05:45:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
1360,05:45:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
407,05:45:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
466,05:45:00,3,Cortesano,1,1,1,1,1,0,0
2426,05:46:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
166,05:46:00,5,Oltrecastello,1,1,1,1,1,1,0
459,05:46:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
409,05:46:00,3,Cortesano,1,1,1,1,1,0,0
2927,05:46:00,5,Oltrecastello,1,1,1,1,1,1,0
1359,05:46:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
213,05:46:00,4,Roncafort,1,1,1,1,1,0,0
475,05:46:00,6,Grotta Piazza,1,1,1,1,1,1,0
2791,05:46:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
2829,05:46:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
2537,05:46:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
404,05:46:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
494,05:46:00,11,Spini di Gardolo,1,1,1,1,1,0,0
99,05:46:00,8,Mattarello Sud,1,1,1,1,1,0,0
2789,05:47:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
383,05:47:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
165,05:47:00,3,Cortesano,1,1,1,1,1,0,0
94,05:47:00,8,Mattarello Sud,1,1,1,1,1,0,0
450,05:47:00,5,Oltrecastello,1,1,1,1,1,1,0
348,05:47:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
492,05:47:00,11,Spini di Gardolo,1,1,1,1,1,0,0
213,05:47:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
324,05:47:00,6,Grotta Piazza,1,1,1,1,1,1,0
413,05:48:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
239,05:48:00,11,Spini di Gardolo,1,1,1,1,1,0,0
496,05:48:00,11,Spini di Gardolo,1,1,1,1,1,0,0
263,05:48:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
2423,05:48:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
241,05:48:00,11,Spini di Gardolo,1,1,1,1,1,0,0
497,05:48:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
433,05:48:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
171,05:48:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
477,05:48:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
123,05:48:00,8,Mattarello Sud,1,1,1,1,1,0,0
1350,05:48:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
312,05:48:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
484,05:48:00,6,Grotta Piazza,1,1,1,1,1,1,0
481,05:48:00,6,Grotta Piazza,1,1,1,1,1,1,0
382,05:48:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
166,05:49:00,3,Cortesano,1,1,1,1,1,0,0
2665,05:49:00,11,Spini di Gardolo,1,1,1,1,1,0,0
414,05:49:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
378,05:49:00,6,Grotta Piazza,1,1,1,1,1,1,0
240,05:49:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
1348,05:49:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
2435,05:49:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
430,05:49:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
452,05:49:00,5,Oltrecastello,1,1,1,1,1,1,0
238,05:49:00,11,Spini di Gardolo,1,1,1,1,1,0,0
120,05:49:00,8,Mattarello Sud,1,1,1,1,1,0,0
479,05:49:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
310,05:49:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2814,05:49:00,8,Mattarello Sud,1,1,1,1,1,0,0
488,05:50:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
1347,05:50:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
2815,05:50:00,8,Mattarello Sud,1,1,1,1,1,0,0
32,05:50:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
2953,05:50:00,8,Mattarello Sud,1,1,1,1,1,0,0
429,05:50:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
376,05:50:00,6,Grotta Piazza,1,1,1,1,1,1,0
493,05:50:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
495,05:50:00,15,"Spini ""Zona Ind.Le Ftm""",1,1,1,1,1,1,0
174,05:50:00,5,Oltrecastello,1,1,1,1,1,1,0
2954,05:51:00,8,Mattarello Sud,1,1,1,1,1,0,0
314,05:51:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
473,05:51:00,6,Grotta Piazza,1,1,1,1,1,1,0
251,05:51:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
52,05:51:00,4,Gardolo P.Le Neufahrn Sud,1,1,1,1,1,0,0
2982,05:51:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
1422,05:51:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
276,05:51:00,3,Cortesano,1,1,1,1,1,0,0
147,05:51:00,5,Oltrecastello,1,1,1,1,1,1,0
2780,05:51:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
2500,05:51:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
145,05:51:00,5,Oltrecastello,1,1,1,1,1,1,0
158,05:51:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
149,05:52:00,5,Oltrecastello,1,1,1,1,1,1,0
320,05:52:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
38,05:52:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
70,05:52:00,6,Grotta Piazza,1,1,1,1,1,1,0
403,05:52:00,3,Cortesano,1,1,1,1,1,0,0
249,05:52:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
253,05:52:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
2331,05:52:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
318,05:53:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
40,05:53:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
2330,05:53:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
19,05:53:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
69,05:53:00,6,Grotta Piazza,1,1,1,1,1,1,0
2961,05:53:00,3,Cortesano,1,1,1,1,1,0,0
17,05:53:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
188,05:53:00,5,Oltrecastello,1,1,1,1,1,1,0
53,05:53:00,7,Canova Paludi,1,1,1,1,1,1,0
428,05:54:00,7,Canova Paludi,1,1,1,1,1,1,0
69,05:54:00,6,Vela Centro,1,1,1,1,1,1,0
23,05:54:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
316,05:54:00,4,"Bettini ""Madonna Bianca""",1,1,1,1,1,1,0
2970,05:54:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
215,05:54:00,5,Oltrecastello,1,1,1,1,1,1,0
31,05:54:00,9,"Piazza Dante ""Dogana""",1,1,1,1,1,1,0
470,05:54:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
183,05:54:00,5,Oltrecastello,1,1,1,1,1,1,0
2540,05:54:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
294,05:54:00,3,Cortesano,1,1,1,1,1,0,0
297,05:55:00,3,Cortesano,1,1,1,1,1,0,0
213,05:55:00,8,Mattarello Piazza Perini,1,1,1,1,1,1,0
186,05:55:00,5,Oltrecastello,1,1,1,1,1,1,0
185,05:55:00,5,Oltrecastello,1,1,1,1,1,1,0
1437,05:55:00,1,"Ss.240 ""Alla Staffa""",1,1,1,1,1,0,0
468,05:55:00,3,"Conci ""Villazzano 3""",1,1,1,1,1,1,0
474,05:55:00,6,Vela Centro,1,1,1,1,1,1,0
5,05:55:00,1,Sopramonte Piazza Oveno,1,1,1,1,1,1,0
262,05:55:00,7,Canova Paludi,1,1,1,1,1,1,0
261,05:55:00,7,Canova Paludi,1,1,1,1,1,1,0
172,05:55:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,1,0
2973,05:55:00,2,Piazzale Divisioni Alpine,1,1,1,1,1,1,0
